"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","Delayed"
"2015","1","1","4","UA","1086","DTW","IAH","837","834",-3,15,849,199,210,180,1075,1049,15,"1056","1104","Y"
"2015","1","1","4","NK","675","MCO","FLL","837","853",16,15,908,71,60,39,177,947,6,"948","953","Y"
"2015","1","1","4","OO","5445","SFO","SBP","837","1013",96,16,1029,68,60,41,190,1110,3,"945","1113","Y"
"2015","1","1","4","OO","5640","SFO","SBA","837","834",-3,20,854,84,89,65,262,959,4,"1001","1003","Y"
"2015","1","1","4","OO","6336","SFO","RNO","837","832",-5,14,846,61,57,39,192,925,4,"938","929","N"
"2015","1","1","4","B6","1308","IAD","JFK","838","830",-8,14,844,72,69,47,228,931,8,"950","939","N"
"2015","1","1","4","EV","4207","MEM","DEN","838","829",-9,13,842,167,184,143,872,1005,28,"1025","1033","Y"
"2015","1","1","4","EV","5555","CAE","ATL","838","833",-5,22,855,70,69,41,192,936,6,"948","942","N"
"2015","1","1","4","F9","706","DEN","MSY","838","832",-6,16,848,147,161,138,1062,1206,7,"1205","1213","Y"
"2015","1","1","4","NK","872","OAK","ORD","838","829",-9,7,836,246,250,236,1836,1432,7,"1444","1439","N"
"2015","1","1","4","UA","1148","MCO","SFO","839","841",2,12,853,375,347,326,2446,1119,9,"1154","1128","N"
"2015","1","1","4","NK","107","DFW","SAN","839","831",-8,31,902,193,212,171,1171,953,10,"952","1003","Y"
"2015","1","1","4","OO","5187","ASE","SFO","839","841",2,28,909,141,139,105,848,954,6,"1000","1000","N"
"2015","1","1","4","OO","5551","DEN","SEA","839","858",19,12,910,181,153,135,1024,1025,6,"1040","1031","N"
"2015","1","1","4","OO","5539","SFO","SLC","839","843",4,13,856,112,112,96,599,1132,3,"1131","1135","Y"
"2015","1","1","4","OO","6459","ORD","OMA","839","834",-5,15,849,96,89,70,416,959,4,"1015","1003","N"
"2015","1","1","4","UA","245","ORD","RSW","840","843",3,14,857,179,155,138,1120,1215,3,"1239","1218","N"
"2015","1","1","4","UA","306","LAX","BWI","840","834",-6,14,848,296,269,250,2329,1558,5,"1636","1603","N"
"2015","1","1","4","US","1831","PIT","CLT","840","835",-5,11,846,99,97,65,366,951,21,"1019","1012","N"
"2015","1","1","4","UA","567","IAD","SFO","840","1047",127,29,1116,367,352,315,2419,1331,8,"1147","1339","Y"
"2015","1","1","4","UA","773","PIT","DEN","840","843",3,10,853,225,236,196,1290,1009,30,"1025","1039","Y"
"2015","1","1","4","VX","312","LAX","MCO","840","841",1,10,851,280,277,256,2218,1607,11,"1620","1618","N"
"2015","1","1","4","WN","4547","DEN","LAS","840","835",-5,23,858,115,110,84,628,922,3,"935","925","N"
"2015","1","1","4","WN","2863","IND","LAS","840","839",-1,8,847,260,239,227,1590,934,4,"1000","938","N"
"2015","1","1","4","WN","4660","LAS","MCO","840","836",-4,12,848,260,257,237,2039,1545,8,"1600","1553","N"
"2015","1","1","4","WN","1940","MDW","DCA","840","838",-2,8,846,105,87,71,601,1057,8,"1125","1105","N"
"2015","1","1","4","WN","1165","MKE","MCO","840","837",-3,10,847,170,154,137,1066,1204,7,"1230","1211","N"
"2015","1","1","4","WN","144","SEA","DEN","840","841",1,11,852,155,156,136,1024,1208,9,"1215","1217","Y"
"2015","1","1","4","WN","699","SJC","DEN","840","837",-3,12,849,155,165,146,948,1215,7,"1215","1222","Y"
"2015","1","1","4","WN","1782","SMF","LAS","840","843",3,14,857,80,85,64,397,1001,7,"1000","1008","Y"
"2015","1","1","4","WN","416","STL","BNA","840","832",-8,8,840,60,54,41,272,921,5,"940","926","N"
"2015","1","1","4","US","491","PHX","LAX","840","847",7,19,906,90,93,60,370,906,14,"910","920","Y"
"2015","1","1","4","AA","53","DCA","LAX","840","838",-2,12,850,360,350,331,2311,1121,7,"1140","1128","N"
"2015","1","1","4","AA","59","LAX","KOA","840","837",-3,17,854,350,352,332,2504,1226,3,"1230","1229","N"
"2015","1","1","4","AA","208","LAX","MIA","840","842",2,19,901,293,285,264,2342,1625,2,"1633","1627","N"
"2015","1","1","4","AA","1033","RNO","ORD","840","934",54,18,952,245,243,212,1671,1524,13,"1445","1537","Y"
"2015","1","1","4","AA","1387","DFW","IAD","840","837",-3,16,853,155,149,130,1172,1203,3,"1215","1206","N"
"2015","1","1","4","AA","1339","RDU","DFW","840","836",-4,37,913,200,211,165,1061,1058,9,"1100","1107","Y"
"2015","1","1","4","AA","1155","DCA","MIA","840","839",-1,13,852,173,158,137,919,1109,8,"1133","1117","N"
"2015","1","1","4","AA","1575","PHL","DFW","840","836",-4,12,848,235,227,210,1303,1118,5,"1135","1123","N"
"2015","1","1","4","AA","1503","FLL","DFW","840","834",-6,14,848,195,198,164,1119,1032,20,"1055","1052","N"
"2015","1","1","4","AS","38","SEA","FLL","840","857",17,24,921,350,349,321,2717,1742,4,"1730","1746","Y"
"2015","1","1","4","AS","455","LAX","SEA","840","839",-1,20,859,167,161,134,954,1113,7,"1127","1120","N"
"2015","1","1","4","B6","795","JFK","AUS","840","853",13,19,912,269,269,244,1521,1216,6,"1209","1222","Y"
"2015","1","1","4","DL","1221","CVG","SEA","840","839",-1,10,849,306,289,270,1965,1019,9,"1046","1028","N"
"2015","1","1","4","DL","1995","ATL","TPA","840","901",21,13,914,85,80,64,406,1018,3,"1005","1021","Y"
"2015","1","1","4","DL","2316","DTW","LAS","840","834",-6,17,851,290,276,253,1749,1004,6,"1030","1010","N"
"2015","1","1","4","DL","1494","ATL","PHL","840","836",-4,11,847,119,100,82,666,1009,7,"1039","1016","N"
"2015","1","1","4","DL","1579","DTW","MIA","840","834",-6,20,854,195,176,151,1145,1125,5,"1155","1130","N"
"2015","1","1","4","AA","2385","DFW","JAX","840","833",-7,64,937,135,176,106,918,1223,6,"1155","1229","Y"
"2015","1","1","4","EV","4169","BHM","IAH","840","832",-8,16,848,112,134,107,562,1035,11,"1032","1046","Y"
"2015","1","1","4","EV","5283","EVV","DTW","840","833",-7,14,847,84,79,59,363,1046,6,"1104","1052","N"
"2015","1","1","4","EV","6149","DAY","ORD","840","835",-5,12,847,84,68,49,240,836,7,"904","843","N"
"2015","1","1","4","HA","1","LAX","HNL","840","840",0,12,852,345,364,347,2556,1239,5,"1225","1244","Y"
"2015","1","1","4","HA","121","ITO","HNL","840","836",-4,8,844,50,55,38,216,922,9,"930","931","Y"
"2015","1","1","4","NK","151","ACY","PBI","840","832",-8,18,850,151,158,136,936,1106,4,"1111","1110","N"
"2015","1","1","4","OO","4441","BIS","MSP","840","833",-7,11,844,98,73,56,386,940,6,"1018","946","N"
"2015","1","1","4","OO","5223","SLC","SFO","840","850",10,30,920,135,125,92,599,952,3,"955","955","N"
"2015","1","1","4","OO","5534","MSO","DEN","840","831",-9,30,901,125,150,95,679,1036,25,"1045","1101","Y"
"2015","1","1","4","OO","6508","SFO","ASE","840","831",-9,18,849,135,149,127,848,1156,4,"1155","1200","Y"
"2015","1","1","4","OO","4585","DTW","LAN","841","841",0,40,921,54,65,21,74,942,4,"935","946","Y"
"2015","1","1","4","UA","1615","SFO","IAD","841","837",-4,11,848,299,280,264,2419,1612,5,"1640","1617","N"
"2015","1","1","4","OO","4451","OAK","LAX","841","837",-4,15,852,88,81,55,337,947,11,"1009","958","N"
"2015","1","1","4","UA","496","SFO","PDX","842","841",-1,14,855,112,102,84,550,1019,4,"1034","1023","N"
"2015","1","1","4","DL","745","DTW","SFO","843","843",0,16,859,332,299,276,2079,1035,7,"1115","1042","N"
"2015","1","1","4","F9","520","DEN","CLE","843","841",-2,12,853,167,185,138,1201,1311,35,"1330","1346","Y"
"2015","1","1","4","HA","117","KOA","HNL","843","838",-5,7,845,43,41,28,163,913,6,"926","919","N"
"2015","1","1","4","OO","5398","SMF","SFO","843","903",20,8,911,57,43,27,86,938,8,"940","946","Y"
"2015","1","1","4","DL","1319","DTW","ORD","844","844",0,17,901,95,75,50,235,851,8,"919","859","N"
"2015","1","1","4","US","713","JAX","CLT","845","848",3,12,900,87,75,55,328,955,8,"1012","1003","N"
"2015","1","1","4","US","1729","MCO","CLT","845","847",2,15,902,100,97,72,468,1014,10,"1025","1024","N"
"2015","1","1","4","US","1751","SEA","PHL","845","933",48,15,948,304,293,273,2378,1721,5,"1649","1726","Y"
"2015","1","1","4","UA","538","ORD","SRQ","845","856",11,17,913,166,159,138,1050,1231,4,"1231","1235","Y"
"2015","1","1","4","UA","1010","MCO","EWR","845","850",5,14,904,154,155,131,937,1115,10,"1119","1125","Y"
"2015","1","1","4","WN","3852","ATL","LGA","845","840",-5,12,852,130,124,100,762,1032,12,"1055","1044","N"
"2015","1","1","4","WN","3157","BNA","PHX","845","843",-2,15,858,245,245,223,1449,1141,7,"1150","1148","N"
"2015","1","1","4","WN","1158","DEN","BWI","845","845",0,22,907,195,191,163,1491,1350,6,"1400","1356","N"
"2015","1","1","4","WN","2246","DTW","ATL","845","842",-3,15,857,125,109,87,594,1024,7,"1050","1031","N"
"2015","1","1","4","WN","2243","LAS","OMA","845","840",-5,10,850,155,148,134,1099,1304,4,"1320","1308","N"
"2015","1","1","4","WN","1587","MCO","DEN","845","842",-3,12,854,255,244,224,1546,1038,8,"1100","1046","N"
"2015","1","1","4","WN","4476","MDW","OAK","845","846",1,12,858,290,268,252,1844,1110,4,"1135","1114","N"
"2015","1","1","4","WN","1688","MDW","SFO","845","850",5,10,900,300,270,247,1855,1107,13,"1145","1120","N"
"2015","1","1","4","WN","3774","MDW","SLC","845","845",0,9,854,215,196,183,1259,1057,4,"1120","1101","N"
"2015","1","1","4","WN","3131","PHX","SLC","845","840",-5,21,901,95,105,78,507,1019,6,"1020","1025","Y"
"2015","1","1","4","WN","717","PIT","BNA","845","840",-5,9,849,120,94,81,462,910,4,"945","914","N"
"2015","1","1","4","WN","454","HOU","SAT","845","841",-4,8,849,55,53,42,192,931,3,"940","934","N"
"2015","1","1","4","WN","134","PHL","DEN","845","842",-3,11,853,260,273,257,1558,1110,5,"1105","1115","Y"
"2015","1","1","4","UA","1563","IAH","SAN","845","844",-1,11,855,214,201,187,1303,1002,3,"1019","1005","N"
"2015","1","1","4","UA","1744","LGA","IAH","845","847",2,14,901,254,251,224,1416,1145,13,"1159","1158","N"
"2015","1","1","4","US","403","PHX","SFO","845","843",-2,27,910,127,126,94,651,944,5,"952","949","N"
"2015","1","1","4","US","410","PHX","SNA","845","842",-3,14,856,81,76,57,338,853,5,"906","858","N"
"2015","1","1","4","US","446","PHX","PDX","845","844",-1,23,907,171,186,149,1009,1036,14,"1036","1050","Y"
"2015","1","1","4","US","452","PHX","SAN","845","837",-8,25,902,75,84,54,304,856,5,"900","901","Y"
"2015","1","1","4","US","465","PHX","ORD","845","853",8,20,913,202,192,160,1440,1253,12,"1307","1305","N"
"2015","1","1","4","US","519","PDX","PHX","845","842",-3,10,852,147,145,132,1009,1204,3,"1212","1207","N"
"2015","1","1","4","AA","97","DCA","DFW","845","842",-3,14,856,215,210,185,1192,1101,11,"1120","1112","N"
"2015","1","1","4","AA","317","LGA","ORD","845","841",-4,16,857,165,161,134,733,1011,11,"1030","1022","N"
"2015","1","1","4","AA","249","DFW","COS","845","918",33,28,946,115,116,84,592,1010,4,"940","1014","Y"
"2015","1","1","4","AA","1567","STL","LAX","845","838",-7,21,859,255,257,232,1592,1051,4,"1100","1055","N"
"2015","1","1","4","AA","1640","EGE","JFK","845","844",-1,40,924,260,234,190,1746,1434,4,"1505","1438","N"
"2015","1","1","4","AA","2215","DTW","DFW","845","839",-6,29,908,185,195,158,986,1046,8,"1050","1054","Y"
"2015","1","1","4","AA","2269","PBI","LAX","845","850",5,14,904,355,350,326,2330,1130,10,"1140","1140","N"
"2015","1","1","4","AS","246","SEA","SAN","845","853",8,33,926,161,173,137,1050,1143,3,"1126","1146","Y"
"2015","1","1","4","AS","792","SEA","DTW","845","856",11,29,925,255,248,209,1927,1554,10,"1600","1604","Y"
"2015","1","1","4","B6","389","BOS","DCA","845","842",-3,15,857,104,92,74,399,1011,3,"1029","1014","N"
"2015","1","1","4","B6","338","MCO","BDL","845","837",-8,14,851,157,156,135,1050,1106,7,"1122","1113","N"
"2015","1","1","4","B6","798","DCA","BDL","845","830",-15,10,840,80,85,51,313,931,24,"1005","955","N"
"2015","1","1","4","B6","754","PBI","JFK","845","840",-5,11,851,154,153,137,1028,1108,5,"1119","1113","N"
"2015","1","1","4","DL","420","JFK","HNL","845","846",1,29,915,718,711,669,4983,1524,13,"1543","1537","N"
"2015","1","1","4","DL","583","BOS","DTW","845","843",-2,15,858,144,131,111,632,1049,5,"1109","1054","N"
"2015","1","1","4","DL","992","MSN","DTW","845","1108",143,11,1119,78,59,43,311,1302,5,"1103","1307","Y"
"2015","1","1","4","DL","1249","DTW","EWR","845","840",-5,11,851,113,82,64,488,955,7,"1038","1002","N"
"2015","1","1","4","DL","1398","LAX","SEA","845","842",-3,25,907,172,162,132,954,1119,5,"1137","1124","N"
"2015","1","1","4","AA","1438","IAH","CLT","845","845",0,13,858,140,127,106,912,1144,8,"1205","1152","N"
"2015","1","1","4","DL","2252","CHS","ATL","845","842",-3,19,901,80,88,48,259,949,21,"1005","1010","Y"
"2015","1","1","4","DL","2326","FLL","ATL","845","840",-5,21,901,114,110,84,581,1025,5,"1039","1030","N"
"2015","1","1","4","DL","2428","SAT","JFK","845","853",8,12,905,222,197,180,1587,1305,5,"1327","1310","N"
"2015","1","1","4","DL","2523","DTW","BOS","845","839",-6,17,856,123,95,74,632,1010,4,"1048","1014","N"
"2015","1","1","4","DL","258","SLC","MSP","845","1027",102,11,1038,163,147,128,991,1346,8,"1228","1354","Y"
"2015","1","1","4","DL","1720","PHX","SLC","845","907",22,13,920,102,90,72,507,1032,5,"1027","1037","Y"
"2015","1","1","4","DL","1893","DTW","ATL","845","1010",85,18,1028,136,107,84,594,1152,5,"1101","1157","Y"
"2015","1","1","4","EV","3940","ORD","PNS","845","841",-4,11,852,133,136,105,794,1037,20,"1058","1057","N"
"2015","1","1","4","EV","4723","AMA","DEN","845","841",-4,31,912,88,92,53,359,905,8,"913","913","N"
"2015","1","1","4","EV","5192","DTW","MSY","845","845",0,21,906,177,164,140,926,1026,3,"1042","1029","N"
"2015","1","1","4","EV","6119","ORD","OKC","845","854",9,14,908,144,149,125,693,1113,10,"1109","1123","Y"
"2015","1","1","4","F9","678","DEN","MCO","845","841",-4,18,859,202,214,175,1546,1354,21,"1407","1415","Y"
"2015","1","1","4","F9","1337","MSP","IAD","845","838",-7,32,910,140,148,109,908,1159,7,"1205","1206","Y"
"2015","1","1","4","HA","11","SFO","HNL","845","940",55,21,1001,330,331,305,2398,1306,5,"1215","1311","Y"
"2015","1","1","4","HA","21","SEA","HNL","845","901",16,9,910,375,357,343,2677,1253,5,"1300","1258","N"
"2015","1","1","4","MQ","3329","CMH","JFK","845","843",-2,16,859,100,88,67,483,1006,5,"1025","1011","N"
"2015","1","1","4","OO","4657","DTW","DFW","845","842",-3,22,904,196,207,169,986,1053,16,"1101","1109","Y"
"2015","1","1","4","OO","4659","BNA","DTW","845","838",-7,19,857,101,112,83,456,1120,10,"1126","1130","Y"
"2015","1","1","4","OO","5349","ORD","DLH","845","843",-2,23,906,94,103,71,397,1017,9,"1019","1026","Y"
"2015","1","1","4","OO","4449","DEN","SLC","845","842",-3,15,857,96,82,59,391,956,8,"1021","1004","N"
"2015","1","1","4","OO","5518","MLI","DEN","845","1111",146,17,1128,149,141,118,752,1226,6,"1014","1232","Y"
"2015","1","1","4","UA","403","EWR","PBI","846","849",3,14,903,188,171,153,1023,1136,4,"1154","1140","N"
"2015","1","1","4","UA","1108","CLE","DEN","846","845",-1,8,853,214,211,194,1201,1007,9,"1020","1016","N"
"2015","1","1","4","DL","1511","DTW","DEN","846","849",3,15,904,202,199,176,1123,1000,8,"1008","1008","N"
"2015","1","1","4","EV","4557","IAH","SDF","846","843",-3,19,902,131,135,104,788,1146,12,"1157","1158","Y"
"2015","1","1","4","OO","5436","MBS","ORD","846","833",-13,25,858,79,79,45,222,843,9,"905","852","N"
"2015","1","1","4","OO","5338","MKE","DEN","847","949",62,14,1003,168,171,129,896,1112,28,"1035","1140","Y"
"2015","1","1","4","OO","5248","ORD","MCI","847","843",-4,17,900,98,94,73,403,1013,4,"1025","1017","N"
"2015","1","1","4","DL","1470","ATL","CLE","848","844",-4,9,853,108,94,80,554,1013,5,"1036","1018","N"
"2015","1","1","4","OO","5269","TUS","IAH","848","840",-8,35,915,137,158,118,936,1213,5,"1205","1218","Y"
"2015","1","1","4","UA","339","BOS","DEN","849","856",7,20,916,284,305,255,1754,1131,30,"1133","1201","Y"
"2015","1","1","4","UA","382","ORD","IAD","849","847",-2,12,859,107,95,76,589,1115,7,"1136","1122","N"
"2015","1","1","4","UA","745","IAH","LGA","849","844",-5,13,857,207,183,166,1416,1243,4,"1316","1247","N"
"2015","1","1","4","US","712","TPA","DCA","850","841",-9,8,849,126,116,104,814,1033,4,"1056","1037","N"
"2015","1","1","4","US","740","SAN","PHL","850","845",-5,27,912,301,284,253,2370,1625,4,"1651","1629","N"
"2015","1","1","4","US","1784","SFO","CLT","850","847",-3,14,901,293,285,261,2296,1622,10,"1643","1632","N"
"2015","1","1","4","US","2065","ATL","CLT","850","846",-4,17,903,77,68,37,226,940,14,"1007","954","N"
"2015","1","1","4","UA","479","SFO","LAX","850","850",0,17,907,88,97,53,337,1000,27,"1018","1027","Y"
"2015","1","1","4","UA","898","SFO","JFK","850","847",-3,16,903,336,314,287,2586,1650,11,"1726","1701","N"
"2015","1","1","4","WN","1579","ATL","SFO","850","848",-2,9,857,330,307,292,2139,1049,6,"1120","1055","N"
"2015","1","1","4","WN","722","BHM","BWI","850","847",-3,11,858,115,103,87,682,1125,5,"1145","1130","N"
"2015","1","1","4","WN","406","BNA","CHS","850","847",-3,8,855,80,72,58,439,1053,6,"1110","1059","N"
"2015","1","1","4","WN","366","BNA","LAX","850","849",-1,11,900,285,276,255,1797,1115,10,"1135","1125","N"
"2015","1","1","4","WN","384","CLT","MDW","850","855",5,20,915,130,129,103,584,958,6,"1000","1004","Y"
"2015","1","1","4","WN","3115","DAL","ELP","850","849",-1,8,857,105,108,98,562,935,2,"935","937","Y"
"2015","1","1","4","WN","3122","DCA","TPA","850","941",51,11,952,150,137,121,814,1153,5,"1120","1158","Y"
"2015","1","1","4","WN","844","DEN","ATL","850","852",2,11,903,165,160,142,1199,1325,7,"1335","1332","N"
"2015","1","1","4","WN","3660","DTW","STL","850","847",-3,13,900,110,92,75,440,915,4,"940","919","N"
"2015","1","1","4","WN","771","LIT","PHX","850","849",-1,8,857,195,188,176,1136,1053,4,"1105","1057","N"
"2015","1","1","4","WN","884","MDW","PHX","850","850",0,11,901,245,241,225,1444,1146,5,"1155","1151","N"
"2015","1","1","4","WN","730","MDW","SAN","850","854",4,13,907,275,262,243,1728,1110,6,"1125","1116","N"
"2015","1","1","4","WN","978","MSY","HOU","850","850",0,8,858,75,73,55,302,953,10,"1005","1003","N"
"2015","1","1","4","WN","277","MSY","MCO","850","846",-4,9,855,95,89,74,551,1109,6,"1125","1115","N"
"2015","1","1","4","WN","355","SAN","LAS","850","845",-5,9,854,70,66,53,258,947,4,"1000","951","N"
"2015","1","1","4","WN","3413","SDF","PHX","850","847",-3,11,858,255,263,247,1506,1105,5,"1105","1110","Y"
"2015","1","1","4","WN","490","STL","BOS","850","847",-3,7,854,150,129,115,1047,1149,7,"1220","1156","N"
"2015","1","1","4","WN","1828","HOU","SAN","850","855",5,7,902,210,193,184,1313,1006,2,"1020","1008","N"
"2015","1","1","4","UA","1272","ORD","EWR","850","854",4,16,910,124,109,88,719,1138,5,"1154","1143","N"
"2015","1","1","4","UA","1649","IAH","SNA","850","851",1,13,904,220,207,188,1346,1012,6,"1030","1018","N"
"2015","1","1","4","US","412","PHX","OGG","850","847",-3,21,908,400,404,375,2845,1223,8,"1230","1231","Y"
"2015","1","1","4","US","602","PHX","LAS","850","845",-5,18,903,72,71,47,255,850,6,"902","856","N"
"2015","1","1","4","AA","42","SEA","ORD","850","849",-1,16,905,235,224,201,1721,1426,7,"1445","1433","N"
"2015","1","1","4","AA","164","SFO","JFK","850","1203",193,21,1224,340,341,306,2586,2030,14,"1730","2044","Y"
"2015","1","1","4","AA","244","SNA","DFW","850","916",26,15,931,175,176,145,1205,1356,16,"1345","1412","Y"
"2015","1","1","4","AA","1594","SAT","DFW","850","848",-2,15,903,70,65,38,247,941,12,"1000","953","N"
"2015","1","1","4","AS","768","SAN","BOS","850","842",-8,23,905,320,300,270,2588,1635,7,"1710","1642","N"
"2015","1","1","4","DL","775","MSY","ATL","850","845",-5,11,856,85,70,55,425,1051,4,"1115","1055","N"
"2015","1","1","4","DL","1577","ATL","BOS","850","907",17,16,923,150,140,119,946,1122,5,"1120","1127","Y"
"2015","1","1","4","DL","1650","DTW","MSP","850","847",-3,15,902,135,119,98,528,940,6,"1005","946","N"
"2015","1","1","4","B6","1482","RIC","BOS","850","838",-12,11,849,88,89,71,474,1000,7,"1018","1007","N"
"2015","1","1","4","EV","4284","ORD","PIT","850","942",52,12,954,86,72,53,413,1147,7,"1116","1154","Y"
"2015","1","1","4","EV","5077","GNV","ATL","850","844",-6,11,855,82,85,49,300,944,25,"1012","1009","N"
"2015","1","1","4","EV","6077","TYS","DEN","850","840",-10,23,903,211,228,192,1162,1015,13,"1021","1028","Y"
"2015","1","1","4","F9","1278","MCO","PHL","850","839",-11,16,855,140,137,116,861,1051,5,"1110","1056","N"
"2015","1","1","4","HA","120","HNL","KOA","850","843",-7,11,854,43,44,28,163,922,5,"933","927","N"
"2015","1","1","4","OO","4660","GFK","MSP","850","846",-4,35,921,81,84,45,284,1006,4,"1011","1010","N"
"2015","1","1","4","OO","4647","GTF","SLC","850","836",-14,10,846,99,85,69,463,955,6,"1029","1001","N"
"2015","1","1","4","OO","3496","SEA","FAT","850","850",0,11,901,125,116,94,748,1035,11,"1055","1046","N"
"2015","1","1","4","OO","5459","SBP","SFO","850","844",-6,8,852,75,55,46,190,938,1,"1005","939","N"
"2015","1","1","4","EV","5407","DTW","BTV","851","858",7,16,914,111,82,63,537,1017,3,"1042","1020","N"
"2015","1","1","4","EV","5608","DTW","TUL","851","908",17,10,918,158,146,133,789,1031,3,"1029","1034","Y"
"2015","1","1","4","OO","4691","DTW","GRR","851","849",-2,22,911,57,55,29,120,940,4,"948","944","N"
"2015","1","1","4","OO","5374","SFO","ONT","852","855",3,6,901,78,69,60,363,1001,3,"1010","1004","N"
"2015","1","1","4","DL","2314","SEA","MSP","852","906",14,27,933,198,196,166,1399,1419,3,"1410","1422","Y"
"2015","1","1","4","EV","5121","DTW","CLT","852","851",-1,19,910,122,111,80,500,1030,12,"1054","1042","N"
"2015","1","1","4","UA","1691","MCO","IAH","853","908",15,11,919,155,156,139,854,1038,6,"1028","1044","Y"
"2015","1","1","4","B6","147","OAK","LGB","853","903",10,10,913,76,76,63,353,1016,3,"1009","1019","Y"
"2015","1","1","4","UA","1566","EWR","ORD","854","853",-1,16,909,163,156,133,719,1022,7,"1037","1029","N"
"2015","1","1","4","UA","1626","EWR","SAN","854","855",1,12,907,376,362,348,2425,1155,2,"1210","1157","N"
"2015","1","1","4","EV","4523","CVG","IAH","854","852",-2,20,912,171,184,154,871,1046,10,"1045","1056","Y"
"2015","1","1","4","EV","4410","IAH","BNA","854","847",-7,14,901,112,109,87,657,1028,8,"1046","1036","N"
"2015","1","1","4","OO","6396","BOI","SFO","854","856",2,16,912,117,107,88,522,940,3,"951","943","N"
"2015","1","1","4","UA","145","IAD","HNL","855","1015",80,16,1031,636,651,621,4817,1552,14,"1431","1606","Y"
"2015","1","1","4","US","876","BWI","CLT","855","848",-7,16,904,94,90,70,361,1014,4,"1029","1018","N"
"2015","1","1","4","WN","2087","DCA","DAL","855","854",-1,10,904,210,224,210,1184,1134,4,"1125","1138","Y"
"2015","1","1","4","WN","364","DEN","LAX","855","850",-5,18,908,150,137,113,862,1001,6,"1025","1007","N"
"2015","1","1","4","WN","1173","LAX","AUS","855","853",-2,10,903,170,170,155,1242,1338,5,"1345","1343","N"
"2015","1","1","4","WN","179","LAX","MCI","855","848",-7,12,900,185,186,169,1363,1349,5,"1400","1354","N"
"2015","1","1","4","WN","1190","MCO","STL","855","849",-6,11,900,150,148,134,882,1014,3,"1025","1017","N"
"2015","1","1","4","WN","3473","MDW","LGA","855","851",-4,12,903,120,117,88,725,1131,17,"1155","1148","N"
"2015","1","1","4","WN","4368","MDW","SEA","855","854",-1,9,903,280,268,251,1733,1114,8,"1135","1122","N"
"2015","1","1","4","WN","2146","MDW","TPA","855","903",8,10,913,160,144,128,997,1221,6,"1235","1227","N"
"2015","1","1","4","WN","1447","MKE","RSW","855","853",-2,10,903,180,166,151,1183,1234,5,"1255","1239","N"
"2015","1","1","4","WN","137","PHX","SJC","855","855",0,16,911,115,114,95,621,946,3,"950","949","N"
"2015","1","1","4","WN","954","SAN","SJC","855","845",-10,6,851,80,72,63,417,954,3,"1015","957","N"
"2015","1","1","4","WN","4729","TPA","DEN","855","851",-4,6,857,245,228,216,1506,1033,6,"1100","1039","N"
"2015","1","1","4","WN","1711","HOU","LAX","855","852",-3,8,900,225,210,191,1390,1011,11,"1040","1022","N"
"2015","1","1","4","WN","357","ORF","MDW","855","849",-6,24,913,145,155,127,704,1020,4,"1020","1024","Y"
"2015","1","1","4","AA","1012","DFW","DAY","855","849",-6,22,911,130,134,105,861,1156,7,"1205","1203","N"
"2015","1","1","4","AA","1310","DFW","CLE","855","942",47,23,1005,150,145,116,1021,1301,6,"1225","1307","Y"
"2015","1","1","4","AA","1176","DFW","SNA","855","911",16,28,939,200,198,166,1205,1025,4,"1015","1029","Y"
"2015","1","1","4","AA","2334","DFW","ORD","855","851",-4,29,920,135,132,92,802,1052,11,"1110","1103","N"
"2015","1","1","4","AA","2310","DEN","DFW","855","852",-3,15,907,120,120,96,641,1143,9,"1155","1152","N"
"2015","1","1","4","AA","2444","CMH","DFW","855","855",0,17,912,175,174,148,926,1040,9,"1050","1049","N"
"2015","1","1","4","AS","885","SJC","OGG","855","852",-3,16,908,330,343,324,2355,1232,3,"1225","1235","Y"
"2015","1","1","4","B6","1196","FLL","PVD","855","907",12,14,921,171,170,152,1188,1153,4,"1146","1157","Y"
"2015","1","1","4","B6","1024","MCO","DCA","855","850",-5,17,907,124,126,106,759,1053,3,"1059","1056","N"
"2015","1","1","4","DL","833","DTW","SAN","855","851",-4,18,909,309,302,278,1956,1047,6,"1104","1053","N"
"2015","1","1","4","AA","1367","TPA","DFW","855","847",-8,11,858,170,165,146,929,1024,8,"1045","1032","N"
"2015","1","1","4","AA","1455","ATL","DFW","855","851",-4,13,904,150,140,111,731,955,16,"1025","1011","N"
"2015","1","1","4","DL","2018","ATL","MCO","855","855",0,24,919,90,95,60,404,1019,11,"1025","1030","Y"
"2015","1","1","4","DL","7","ATL","MIA","855","855",0,11,906,115,102,86,594,1032,5,"1050","1037","N"
"2015","1","1","4","DL","1660","ATL","EWR","855","900",5,11,911,130,116,101,746,1052,4,"1105","1056","N"
"2015","1","1","4","DL","1815","MSP","ATL","855","923",28,24,947,156,145,115,907,1242,6,"1231","1248","Y"
"2015","1","1","4","EV","5102","BTR","ATL","855","856",1,14,910,89,79,61,448,1111,4,"1124","1115","N"
